TimeStamp, Ax, Ay, Az, Gx, Gy, Gz
1420221589836995262, -2.662352, 1.048660, -1.623269, -0.567786, -1.680987, 3.056244
1420221591977875382, -12.849681, -10.369287, -16.287754, 1.564873, 4.357997, -0.121440
1420221592027901012, -13.972561, -12.002133, -11.822568, 0.830906, 6.461894, -1.593636
1420221590972398631, -4.556166, 2.616863, -1.376666, 0.339819, -2.552374, 0.775513
1420221591497637191, -11.116279, 6.284780, 7.173028, 0.860734, -0.177899, -3.328951
1420221598785196422, 14.068329, 1.958457, -4.072537, -4.548679, -2.911368, -0.940628
1420221598345101294, -0.995988, -1.934515, -12.923901, -8.750082, -1.813080, -3.814712
1420221596364592734, -3.869030, -0.730232, -1.110910, -1.721467, -2.825081, -1.209075
1420221592693242671, -14.080300, -11.836933, -11.458650, -0.144876, 6.423544, -1.806688
1420221603240730195, -1.242591, 5.616797, 8.391677, 0.508131, 0.031958, -0.512392
1420221589641934929, 3.062184, -11.097125, -11.137826, 1.936651, 1.584048, -2.525742
1420221590962394087, -5.190629, 2.806004, -0.260968, 0.357929, -2.330799, 0.336624
1420221598395112104, -6.526594, -5.513846, -12.725182, -0.693487, -1.842907, -1.765143
1420221589887010732, -7.522582, -6.933608, -12.536040, -2.925216, -3.228817, 3.900998
1420221589006919459, 0.186748, 3.394978, 9.746795, -0.166181, -0.133158, -0.124636
1420221592283031725, -4.539406, 1.127669, -7.477092, -1.850364, -3.975567, -0.948085
1420221601305543658, -2.645593, -1.946486, -0.165200, -4.437891, -2.344647, -2.188053
1420221600125402110, 0.514753, -5.346252, -9.756371, 1.829059, -5.605422, 1.637311
1420221595464430845, -12.593501, -11.089942, -3.435679, 1.252751, 6.958307, -2.907107
1420221598135055892, -1.525106, -11.269507, -19.612701, 2.923086, 1.280448, 1.032241
1420221601665582610, -2.971204, 1.553837, 10.383653, 0.724380, -0.507066, -1.998436
1420221593868858251, -6.241684, -3.380613, -6.354211, 0.616788, -3.963849, 1.035437
1420221600075395680, 2.470816, 4.386178, -8.568848, -2.900715, -2.059156, -0.300405
1420221601740590725, -4.244920, -3.545813, -7.939173, -7.174556, -2.328668, -2.956109
1420221597489890361, 1.012747, -0.881066, -11.082760, -4.625378, -0.834102, -0.696683
1420221590452185543, 0.033519, 1.757344, -11.077971, 0.390952, -2.391519, 1.843973
1420221602400654499, 5.872977, -2.597709, -11.700463, -1.245294, -0.030893, -0.211988
1420221595754485740, -1.259350, -6.150704, -19.481619, 1.422128, -4.445348, 1.631985
1420221602410655447, 5.461174, -2.130840, -11.571177, -1.146224, 0.185356, -0.159790
1420221600955505788, 1.527501, 0.720655, -13.809755, -2.038916, -2.690858, -0.770186
1420221592353067607, -1.958457, -2.590526, -13.050794, 2.212554, -3.814712, 2.070874
1420221599135253117, -9.289502, 0.569820, 17.451336, 4.523113, -0.519849, -2.499110
1420221596689649739, -9.782708, -6.258443, -15.298949, 0.923584, -1.328385, 1.345429
1420221599745351449, -6.703765, -1.477222, -13.711593, 1.935585, -3.113768, 1.303884
1420221595084358189, 1.182736, -4.814740, -16.934189, 3.446131, -4.190750, 2.498045
1420221597344845005, 0.414197, -10.280702, -2.643199, 3.062635, 6.327671, 0.303600
1420221593988920123, -12.662932, -8.030152, -13.520057, 2.242382, 3.552657, 0.006392
1420221600485448406, -1.771709, -0.586579, -11.310209, -6.735667, -2.452239, -2.409628
1420221598080044001, 9.179369, -6.404490, -16.517597, 1.857821, -6.162555, -0.407996
1420221591732749795, 1.017536, 3.189077, -10.019734, 2.941195, -6.254168, 3.684750
1420221599850366745, 2.334347, -16.017210, -6.789956, 3.995807, 5.713013, 0.002131
1420221589606924100, 3.210624, -13.498509, -12.220005, 1.441303, 0.234358, -2.042112
1420221600645468982, -0.440533, -4.546589, -16.543934, 4.836300, 1.764078, 1.197357
1420221592443113741, -7.462727, -7.228095, -13.527240, 0.199204, -4.256797, 2.926281
1420221600895499296, -0.586579, -0.787692, -7.386112, -4.312191, -2.392584, -2.149704
1420221594093974261, -12.768278, -8.097190, -4.599261, -0.070307, 7.519701, -2.978479
1420221594584226905, -5.602432, -7.077260, -3.636792, 0.273773, -3.547331, 0.582700
1420221600965506870, 2.284068, 0.957681, -14.516045, -1.054612, -2.657835, -0.464455
1420221598550145615, 1.702277, -3.416526, -16.582241, 5.578790, -0.454868, 1.555286
1420221593538686803, -8.329428, 4.513070, 1.977611, 0.555003, -1.265534, -1.325189
1420221598025032110, 3.782839, 1.687912, -19.612701, 0.495348, -3.062635, 1.043959
1420221599230268431, -3.859453, 3.299210, -8.501810, -6.987070, -2.932673, -2.648247
1420221603425745957, -0.272939, 5.111620, 8.149862, 0.043676, -0.080960, -0.063916
1420221602355650233, 8.429984, -0.873884, -7.405266, -0.969391, -1.066330, -0.497478
1420221600865496050, -0.313640, -0.483629, -0.962469, -4.412325, -2.446912, -2.631203
1420221588696919459, 0.598550, 3.430891, 8.841787, -0.343015, -0.379234, -0.009587
1420221589191919459, -0.632069, 0.404620, 5.204995, -4.088485, 0.399474, -0.551807
1420221592102939457, -12.018892, -12.016499, -2.363077, 2.605637, 6.482134, -2.699380
1420221596849690169, -15.365987, -9.667787, -14.753071, -0.769121, 6.753777, -1.808819
1420221589741965869, -1.003170, -0.730232, -3.098097, 4.528439, 0.083091, -0.980043
1420221596619637461, -3.703830, -3.394978, -7.496245, -0.762729, -4.905543, 1.626659
1420221589862002997, -4.110844, -2.025495, -7.146692, -1.197357, -1.627724, 3.756122
1420221602025618949, 4.972757, -2.126051, -6.311116, 1.334776, 2.574744, -0.341950
1420221601270539871, -0.055067, -6.493075, 3.009511, -5.444567, -1.803493, -2.535329
1420221592833316255, -9.483433, 9.184157, 9.821015, 1.702293, -0.282295, -2.265817
1420221602325647389, 3.780444, -5.200206, -9.732430, -0.702009, -0.124636, -0.388822
1420221595594455701, -11.018116, 7.228095, 5.195418, 0.276969, -2.526807, -2.939065
1420221597549909129, 5.161899, -5.228937, -15.282189, -4.017112, -0.451672, -0.309992
1420221597219805905, 3.926491, -0.378284, -16.297331, 3.255448, -2.081527, 1.702293
1420221598560147777, 0.905008, -7.558495, -15.993267, 5.552158, 0.793622, 1.654356
1420221598210072107, 4.627992, -13.345281, -1.982399, 4.190750, 6.874151, 0.339819
1420221600565458694, -9.600749, 8.339005, -14.542381, 0.529436, -3.582484, 0.116114
1420221593683762865, 2.415750, -4.438850, -15.873557, -1.679922, -3.586745, 0.943824
1420221589877007638, -7.029376, -5.121197, -12.172121, -2.300971, -2.066613, 3.808320
1420221599245270849, -3.864242, 0.311246, -16.721106, -6.841128, -2.987001, -2.172074
1420221595074356277, -1.041478, -10.833763, -15.887922, 1.434911, -3.654922, 1.348625
1420221599915375104, 7.441179, -11.176133, 12.334928, 3.653857, 6.656837, -2.717489
1420221592453118867, -6.153099, -7.977480, -13.242330, 0.210922, -4.708469, 2.960370
1420221599200263595, -4.417302, -0.555455, 0.383072, -5.964416, -2.614159, -2.790993
1420221594744293181, -16.282967, -8.449138, -10.453085, -0.041545, 5.311409, -2.516155
1420221597439874721, -3.076549, -2.671929, -0.529119, -1.727859, -1.390170, -0.812797
1420221599175259565, -1.007959, 1.956063, 9.136273, -2.650378, -2.707902, -3.419499
1420221592998402979, -1.666364, -3.624821, -15.145720, -1.544633, -3.723099, 0.093743
1420221598885212817, 10.254366, -1.086968, -18.042704, -0.754207, -2.451174, 0.700944
1420221592823310999, -11.015722, 7.091625, 8.930372, 2.610963, 0.665790, -2.139051
1420221590507202560, -2.573767, -5.461174, -14.226347, 1.381648, -3.176619, 2.996589
1420221600625466410, -2.056619, -7.199365, -17.513586, 3.303385, -0.922519, 1.002414
1420221603520754051, 1.498770, 4.735731, 8.094796, -0.167247, -0.031958, -0.267381
1420221592923363559, -4.400543, 1.043872, -2.908955, -0.504935, -3.913781, -0.561394
1420221601225535002, -1.103727, -3.562572, 19.613300, 1.933455, -0.371777, -2.228533
1420221600550456765, -0.926556, 1.754950, -19.612701, 1.259143, -2.904976, 0.125701
1420221600695475412, 1.833959, -14.132973, -8.848969, 6.510896, 6.916762, 0.840494
1420221593998925279, -13.867216, -7.728483, -13.800179, 2.335060, 3.984089, -0.376038
1420221595109362969, -0.962469, 3.940856, -9.622296, 4.002198, -5.166533, 3.845605
1420221594904323773, -9.009381, 3.473987, 4.936844, 0.569916, -0.060720, -2.648247
1420221589336919459, 1.101333, -14.216769, -0.114922, -11.316304, 0.654072, -0.160855
1420221599375291805, 2.801216, 0.799663, -12.117055, 3.813647, -1.428520, 0.728641
1420221588761919459, 0.646434, 3.689465, 8.762778, -0.395213, -0.439954, -0.164051
1420221600655470268, -0.696713, -7.864953, -17.621325, 5.398760, 3.007241, 1.280448
1420221599595327269, 2.303222, 4.639963, 6.780379, -5.713013, -2.747317, -1.218663
1420221601850602359, 1.697489, -5.925649, -9.816227, 1.676726, -2.465022, -0.007457
1420221595484434669, -11.341333, -10.223241, 0.237026, 1.051416, 6.850716, -3.165966
1420221603370741271, -0.502782, 5.511452, 8.027759, 0.152333, -0.160855, -0.113983
1420221596439605889, 2.001553, -4.266468, -11.358093, -1.515871, -3.263970, -0.022371
1420221594474170189, -2.442086, -4.029441, -15.150508, -0.322775, -4.582767, 2.451174
1420221600915501460, -1.065420, 1.565808, -10.807426, -4.726578, -2.886867, -1.552090
1420221589031919459, -0.229843, 2.801216, 9.531317, -0.411192, -0.115049, -0.138484
1420221599675340165, -4.589684, -4.639963, -19.612701, -0.265251, -3.290602, 0.335558
1420221597719962305, 0.280122, -12.804191, -19.612701, 3.151052, -0.296144, 1.145159
1420221603490751495, -1.592144, 11.288661, 10.876859, 0.769121, 0.047937, -0.191748
1420221597419868465, -4.434062, -5.870583, 4.242526, -2.124137, -1.087635, -1.160073
1420221595584453789, -11.434708, 7.912837, 5.482722, 1.119593, -1.650095, -2.918824
1420221591247523591, -6.409278, -7.359776, -16.687586, 1.041829, -0.970456, 0.828776
1420221601425556642, 5.173870, 3.622427, -19.612701, -0.155529, -1.514806, 0.870321
1420221596424603258, 0.924162, -2.767697, -9.959879, -2.306298, -3.242665, -0.472977
1420221590447183996, 0.122104, 1.498770, -10.936713, 0.555003, -2.371279, 1.677791
1420221598260082917, -0.198719, -7.754819, 7.738060, 3.435478, 2.955044, -1.029045
1420221602880699523, 5.499481, -10.477027, -19.612701, 17.163540, 3.926565, 1.045024
1420221591327559943, -11.738770, -9.742006, -17.039534, 2.095375, 4.432565, -0.956607
1420221592192985591, -6.756437, 0.258574, 7.271191, -0.322775, -1.600027, -3.053048
1420221588911919459, 0.385466, 3.943250, 9.509769, -0.267381, -0.202400, -0.234358
1420221598450123995, -17.037140, 7.158663, 1.185130, 2.008024, -5.934588, 3.335343
1420221598200069945, 3.114856, -14.195222, -6.347029, 4.623248, 6.338323, 0.792557
1420221588846919459, 0.277727, 4.050989, 9.109938, -0.371777, -0.322775, -0.271642
1420221590112080347, -7.122750, -12.919112, -13.376405, 0.717988, 6.342585, -1.786448
1420221602815693841, 10.900801, -6.370971, -17.666815, 8.971657, 2.384062, 1.196292
1420221595749484863, -1.204283, -8.204929, -16.881516, 0.918258, -4.348409, 1.352886
1420221599185261177, -1.991976, -0.557849, 5.322310, -4.290885, -2.607767, -3.134008
1420221595719479601, -1.079785, -3.928885, -16.982073, -2.005893, -4.378237, 0.291882
1420221595699475777, -1.867477, 1.601721, -13.369223, -2.655704, -4.368649, -0.204531
1420221596469611151, -0.162806, 1.881842, -7.513005, 2.929477, -5.471198, 3.272492
1420221590822330471, -8.080431, -11.638214, -1.577779, 2.158226, 6.269081, -1.502023
1420221601690585315, -2.360683, 2.533065, 6.347029, -2.873018, -2.444782, -2.253034
1420221594504185657, -3.634398, -7.065289, -16.697163, 0.678573, -4.964132, 2.257295
1420221603190725935, -1.398214, 4.649539, 8.420407, 1.138768, 0.398409, -0.610397
1420221593583710455, -5.875371, 0.471658, 1.889025, 0.162985, -4.377172, -0.530502
1420221589466919459, 0.605733, -8.614338, -8.300697, -2.409628, -0.992826, -0.611462
1420221591507641735, -9.078813, 2.092532, 6.548141, -0.366451, -0.635963, -3.508981
1420221591932852315, -10.046070, -9.447520, -15.406688, 1.538242, 2.139051, 1.165399
1420221601515566380, 0.445322, -7.489063, -19.612701, 4.167315, 2.819755, 1.775796
1420221588691919459, 0.569820, 3.442862, 8.793902, -0.400539, -0.370712, -0.027697
1420221596224568178, -9.430760, -8.200141, 0.826000, 1.832255, 6.775082, -2.733469
1420221594339100583, -2.736573, -2.679112, -7.912837, -2.131594, -3.840278, 0.237554
1420221597139780881, 9.504981, -2.126051, -12.923901, 0.316384, -5.420065, -1.276187
1420221595144369661, -5.054160, 0.306458, -12.775460, 0.055394, -3.978763, 2.665292
1420221602810693367, 10.951078, -5.951985, -17.602171, 8.315454, 2.029329, 1.101483
1420221598745187774, 3.521871, 3.160346, 4.218584, -3.554787, -0.923584, -2.051699
1420221591007414535, -2.219425, 4.613626, -8.125920, -1.852495, -2.956109, 1.709749
1420221598950223295, 2.643199, -11.745954, -11.745954, -0.976847, -3.749731, 0.566721
1420221596069540991, -11.844116, -8.437167, -12.234370, 1.149420, 3.676228, -0.524110
1420221589696951946, 2.051831, -3.505111, -2.662352, 4.549745, 1.948369, -2.211489
1420221597029746473, -6.387730, -1.917756, 3.004723, -1.143029, -1.300688, -3.046656
1420221601055516608, 0.363919, 14.343662, -12.361263, 5.720470, -1.269795, 1.145159
1420221601865603781, -0.924162, 1.096544, -11.336545, 0.694552, -1.594701, -0.033023
1420221595984526082, -8.037335, -6.402095, -10.070012, 1.055677, 0.398409, 0.937433
1420221603340738715, -0.749385, 5.015852, 8.456321, 0.112918, -0.101200, -0.175769
1420221603120719971, -0.222661, 4.551377, 7.534553, 3.252252, 0.781904, -0.853277
1420221593093452911, -5.238513, -2.767697, -15.133749, 0.278034, -4.036287, 2.548112
1420221601795596676, 2.688689, -0.407014, -14.274231, -1.805623, -2.021872, -2.157161
1420221597374854389, -8.786720, 0.701501, 5.221754, 3.238404, 2.418150, 0.153398
1420221596539623429, 0.160412, -6.976704, -12.126632, 0.682835, -4.721252, 2.255165
1420221595369412681, -11.439496, -8.429984, -12.605472, 1.400823, 3.836017, -0.738228
1420221595954520820, -6.253655, -6.193800, -9.191340, 0.973652, -1.185639, 1.198422
1420221594154005197, -11.408371, -5.219360, -1.462857, 1.437042, 5.884521, -2.575809
1420221591232516775, -5.085284, -6.890512, -15.811308, 0.763795, -1.835451, 0.983239
1420221590262126757, -4.206613, -3.835511, 6.380548, -0.249272, -1.186705, -3.594202
1420221592718255811, -11.963826, -12.579136, -4.613626, 0.202400, 7.554855, -2.220011
1420221590422176261, 0.821211, 0.117316, -10.575189, 1.121723, -2.739860, 0.992826
1420221593513673663, -11.207258, 4.216189, -0.026336, 1.208010, 1.373126, -1.962217
1420221589416919459, 1.369483, -14.116213, -6.418855, -9.256083, -0.345146, -1.456216
1420221600005386678, -3.574543, -2.106898, 2.121263, -5.755624, -3.769971, -3.697533
1420221597729965433, 0.457293, -3.620033, -12.933477, 4.884237, -1.353951, 0.708401
1420221590542213389, -0.205901, -0.328006, -16.120159, 0.150202, -3.504720, 3.096724
1420221594529198547, -3.081338, -4.955997, -16.797720, 0.935302, -4.793690, 1.758752
1420221594384123785, -0.869095, -6.294356, -13.915100, -0.763795, -2.973153, 1.042894
1420221592868334651, -6.318298, -0.095768, 4.027047, -0.259925, -2.429868, -1.892975
1420221589291919459, 0.790087, -7.472303, 5.011064, -12.889700, -0.046872, 1.141963
1420221595504438493, -8.702923, -10.647015, 2.439692, 1.172856, 6.944459, -3.310842
1420221598290089403, 1.182736, 7.927202, 12.966996, 0.296144, -0.409062, -2.064482
1420221588891919459, 0.339977, 4.010288, 9.500193, -0.314253, -0.234358, -0.290817
1420221596694650616, -10.043676, -6.167464, -15.626954, 0.956607, -1.167530, 1.296427
1420221590257125210, -4.970363, -2.487576, 7.414843, 0.138484, -0.998153, -3.606985
1420221595354409813, -10.460267, -7.606379, -12.337321, 1.718271, 3.265035, -0.237554
1420221599310281327, 2.217031, 0.900220, -19.612701, 0.772317, -2.528938, 0.599744
1420221589776976698, -1.223437, 6.926425, -0.713472, 2.294580, -1.056742, 0.829841
1420221598360104537, -4.034230, -1.340753, -11.872847, -8.964200, -2.437325, -3.762514
1420221591587678087, -3.782839, 3.217807, 0.021548, 0.189617, -2.955044, -1.318797
1420221597574916949, 6.174646, -2.267309, -15.665261, -2.303102, -0.240750, 0.276969
1420221602650678199, 4.280833, -2.118869, -12.267890, -1.025850, -1.173921, -0.437824
1420221596974729269, -14.166492, 2.205060, -3.881001, 2.699380, 3.795537, -3.033873
1420221592263021473, -4.821922, 1.654393, -2.616863, -0.806405, -3.947870, -1.210140
1420221601380551773, 1.661576, 5.820304, -16.400282, -2.279666, -2.016546, 0.045806
1420221589646936476, 3.007117, -10.936713, -10.551247, 2.206163, 1.685248, -2.556635
1420221594839311345, -9.763555, -5.346252, 3.924097, 2.947587, 7.317301, -3.163835
1420221597474885669, -0.519542, -0.790087, -7.445967, -3.259709, -0.988565, -0.608266
1420221602735686257, 17.247829, 5.676652, -13.225570, 0.748881, -2.124137, -0.455933
1420221593698770599, -0.835576, -8.370130, -17.187975, -0.237554, -3.649596, 1.407214
1420221600050392465, -1.845930, 2.257732, -3.514688, -4.672250, -2.759035, -1.587244
1420221595569450921, -12.107478, 5.137957, 4.994305, 2.191249, -0.142745, -3.175553
1420221595099361057, 2.466028, 1.912967, -8.374918, 5.286907, -5.411543, 3.647465
1420221601265539330, 0.150835, -5.200206, 4.661511, -5.240036, -1.805623, -2.483131
1420221600035390536, -2.257732, -0.033519, -1.034295, -5.502091, -3.065831, -2.279666
1420221595204381133, -5.339070, -7.814674, -12.490550, 1.386974, -3.053048, 2.136920
1420221594103979417, -11.939884, -8.777143, -2.999935, 0.320645, 7.490940, -3.011503
1420221589726961228, -0.335188, -1.242591, -3.342306, 4.773450, 0.691357, -1.690575
1420221603390742975, -0.222661, 5.777209, 7.644686, 0.117179, -0.157659, -0.086286
1420221595389416505, -13.426683, -10.038888, -12.780249, 0.443150, 4.444283, -1.396562
1420221589151919459, 0.294487, 1.209072, 5.844246, -2.224272, 0.263120, -0.527306
1420221591677721602, -0.366313, -0.507571, -13.620613, -0.527306, -4.414456, 0.861799
1420221603565757885, 0.131681, 3.337517, 8.748413, -0.101200, -0.276969, -0.173638
1420221599405296641, 1.290475, -9.062054, -19.206285, 5.297560, 2.661031, 1.628789
1420221596909708937, -10.709264, -10.819398, -2.387019, 1.169660, 8.717059, -2.536395
1420221593378602707, -15.777789, -10.505757, -10.165780, 1.357147, 6.560964, -1.570200
1420221601570572331, 5.027823, -18.313250, -3.318364, 3.409911, 4.762797, 1.096157
1420221591307550855, -11.111490, -9.789890, -18.959682, 1.696966, 3.214968, -0.279099
1420221591062439527, 1.924938, -6.160281, -14.595054, -2.046373, -3.648531, 2.615224
1420221595834499772, -2.530671, -5.750873, -17.142485, 0.022371, -4.290885, 2.852778
1420221594023938169, -17.173609, -7.809886, -12.354081, 1.266599, 5.170794, -1.262338
1420221590072067971, -8.906430, -14.915876, -19.069817, 0.509196, 3.747600, -0.534763
1420221590352154603, -1.070208, 3.059790, -1.697489, -1.708684, -2.868757, -1.212271
1420221598205071026, 4.096479, -13.764266, -3.797204, 4.447479, 6.567355, 0.574178
1420221589982040125, -7.165846, -12.461820, -18.229452, -3.728426, -2.753709, 2.776079
1420221600685474126, 1.139640, -11.513716, -14.381969, 6.797452, 6.212622, 0.980043
1420221590772307751, -9.524135, -15.555128, -9.622296, 0.640224, 6.569486, -0.967260
1420221594509188235, -3.323152, -6.833052, -16.270994, 0.794687, -5.045092, 2.158226
1420221598545144534, 2.353500, -1.400608, -16.024391, 5.615009, -1.066330, 1.578722
1420221600160406611, 5.384560, 6.071695, -19.612701, -1.238903, -4.713795, 1.476457
1420221598195068864, 1.723825, -14.492103, -8.061277, 4.838431, 6.117814, 1.057808
1420221602800692419, 11.109096, -5.439626, -18.444929, 6.946589, 1.505219, 0.808536
1420221601290542035, -2.164358, -6.550536, 0.454898, -4.734035, -2.011219, -2.762231
1420221591852811307, -6.653487, -6.306327, -11.235989, 0.323840, -2.258361, 2.256230
1420221595914513804, -4.699818, -10.994174, -8.178593, 0.249272, -3.425890, 1.349690
1420221600940504165, 0.993594, 0.739808, -12.385205, -3.276753, -2.922020, -1.132376
1420221602780690523, 13.139379, -7.113173, -19.612701, 4.519917, 0.577373, 0.285491
1420221594379121207, -0.691924, -5.762844, -14.123396, -1.091896, -3.038134, 0.850081
1420221590327146868, -1.221043, 3.057395, -0.866701, 0.389887, -3.111637, -1.720402
1420221589086919459, -0.445322, 1.814805, 8.389283, -0.367516, -0.125701, -0.287621
1420221596179560285, -12.844893, -10.228029, -5.770026, 0.086286, 7.251255, -2.873018
1420221592223000969, -5.264850, -1.491588, 3.524265, -0.039415, -3.238404, -2.425607
1420221589426919459, 1.807622, -12.828133, -7.311892, -8.733038, -0.189617, -1.609614
1420221597669946665, 8.640674, 8.350976, -19.612701, -1.018393, -1.362473, 0.671117
1420221590057063330, -8.252813, -13.668497, -18.952501, 0.495348, 2.378736, -0.022371
1420221600680473483, 0.627281, -10.575189, -16.074671, 6.749516, 5.763081, 1.092961
1420221591362575847, -13.711593, -10.508151, -16.577452, 0.540089, 5.959089, -2.043177
1420221597514898181, 2.286463, -2.674323, -13.776237, -6.239254, -0.906540, -0.778708
1420221593273547519, -8.999804, -6.406884, -13.275848, 2.047438, 1.899366, 1.201618
1420221601600575577, 2.863465, -15.658079, 0.038307, 2.913498, 5.479720, 0.158724
1420221598685174802, -19.613300, 0.251391, 0.533907, 4.979046, 2.050634, -1.015197
1420221595254390693, -7.275979, -6.098032, -10.702082, 0.739294, -1.127050, 1.859952
1420221600985509034, 3.399766, 3.325546, -18.703505, 0.066046, -2.261556, 0.174703
1420221600280422043, 3.746926, -18.207905, -8.477868, 3.331082, 7.451525, 1.336907
1420221594249054179, -3.715801, 4.608838, 0.603339, 0.035154, -1.649029, -0.468716
1420221602605673933, 1.558625, -2.420538, -8.951921, -1.023719, -1.063134, 0.206661
1420221597174791829, 7.405266, 3.608062, -15.002068, 2.036786, -3.986219, 0.216249
1420221599980383463, -2.995146, 1.927332, 9.004593, -2.361691, -3.145726, -3.785950
1420221589486919459, 0.598550, -2.853889, -10.048465, -3.682619, -0.456998, -1.229315
1420221601030513903, 9.811439, -11.025299, -9.095572, 7.207579, -4.099137, 0.786165
1420221593073442399, -3.002329, 0.859518, -12.770672, 0.057524, -3.907390, 2.222142
1420221590237119022, -10.036493, 8.166622, 8.070854, 3.234143, 0.227967, -2.812298
1420221589601922553, 2.985569, -13.464991, -10.828975, 1.616006, 0.009587, -1.954760
1420221598790197503, 15.229517, 2.284068, -4.094085, -4.819256, -2.853843, -0.618919
1420221590152092723, -5.576096, -13.745112, -1.436521, 1.905758, 7.314106, -2.476740
1420221601360549609, 0.263362, 2.121263, -13.623008, -3.249057, -2.145442, -0.780839
1420221598490132643, -7.532158, -1.529895, -17.204733, 0.819188, -3.197924, 1.422128
1420221597459880977, -1.654393, -1.908179, -4.556166, -2.079396, -1.294296, -0.650877
1420221588676919459, 0.423774, 3.849876, 8.659827, -0.610397, -0.358994, -0.066046
1420221599685341777, -5.870583, -3.129222, -19.612701, 2.207228, -2.907107, 1.053547
1420221602120627955, 1.446098, -2.492364, -2.451663, -0.221575, 1.081243, -0.589091
1420221593238529123, -7.173028, -7.189788, -12.725182, 1.631985, 0.042611, 1.743838
1420221603060714859, -3.366248, -2.200271, 7.560889, 2.854909, 1.656486, -1.159008
1420221595599456657, -10.690110, 6.184223, 4.955997, -0.125701, -2.932673, -2.945456
1420221601780595053, 2.533065, -1.984793, -12.050017, -3.361974, -2.044242, -2.504437
1420221594354108317, -1.534683, -3.086126, -11.405977, -2.185923, -3.561179, 0.283360
1420221599370290999, 2.425326, 7.067683, -12.358870, 3.832821, -2.097506, 1.166465
1420221594954333333, -5.748478, -0.907402, 4.458004, -0.567786, -3.036004, -1.754490
1420221601075518772, -2.456451, -10.488997, -17.152061, 4.131095, 0.935302, 2.148638
1420221593003405607, -1.493982, -4.149151, -15.184027, -1.121723, -3.768906, 0.234358
1420221603265732325, -1.031901, 5.755661, 7.570466, 0.305731, -0.041545, -0.426106
1420221601755592348, -0.773327, -2.731784, -7.606379, -5.935653, -2.766492, -3.017894
1420221591162484967, -0.117316, -6.394913, -15.818491, -2.068743, -4.005394, 2.028264
1420221590337149962, -0.967257, 3.076549, -0.799663, -0.062851, -3.125486, -1.445564
1420221592638213763, -11.195287, -11.609484, -14.018051, 0.840494, 3.940413, -0.321710
1420221598125053730, -0.976834, -9.792285, -18.253393, 2.839995, -0.436758, 1.001349
1420221598300091565, 0.656011, 7.984663, 10.773908, -1.734251, -1.290035, -2.400041
1420221593343584311, -15.246277, -10.110714, -15.243882, 0.940628, 5.031244, -0.523045
1420221593953902077, -10.903194, -6.174646, -15.773001, 1.131311, 1.956891, 0.876713
1420221600390436189, -1.134852, 3.543418, 14.073117, -1.427454, -2.229599, -2.309493
1420221595174375397, -5.944803, -8.611943, -11.231200, 0.643420, -4.074636, 2.583266
1420221593898873719, -8.793902, -11.161768, -8.022970, 1.048220, -0.890561, 1.200553
1420221596354590980, -4.228160, 0.462081, 0.148441, -1.532915, -2.701511, -1.513741
1420221594619244951, -7.802703, -10.694899, -5.597643, -0.335558, -0.753142, 0.429302
1420221599040237803, 0.342371, -16.096218, -9.926360, 4.695685, 6.443785, -0.127832
1420221596249572563, -11.058818, -4.132392, -0.833182, 2.547047, 6.327671, -2.501241
1420221597754973253, 2.664747, -8.511387, -4.618415, 8.133294, 2.542786, 0.198139
1420221595169374441, -6.052542, -7.175423, -11.631032, 0.367516, -4.136422, 2.581136
1420221593793819581, -2.705448, -7.295133, -14.346057, -1.038633, -3.873302, 1.964348
1420221594324092849, -1.647211, -2.791639, -4.908113, -1.840777, -4.164119, 0.168312
1420221600560458051, -1.089362, 4.326323, -19.612701, 0.990696, -2.670618, 0.444215
1420221595224384957, -7.311892, -3.706224, -11.954249, 1.390170, -2.405367, 2.192314
1420221597589921641, 7.467515, -1.771709, -14.966155, -1.569134, -0.191748, 0.663660
1420221600810490099, 0.184354, -2.604892, 11.654974, -1.992044, -1.847169, -2.976349
1420221594809305609, -12.761095, -11.360487, -4.565742, 2.516155, 7.538877, -3.054113
1420221599935377676, -9.423578, -9.476251, 2.243367, 3.352387, 2.886867, -3.058374
1420221599410297447, 1.572991, -7.534553, -18.397045, 5.517004, 3.242665, 1.618137
1420221601635579364, -1.778892, -8.444349, 5.166687, 3.039199, 2.271144, -1.029045
1420221599445303089, 3.464410, -15.136143, -5.609614, 4.294081, 6.703709, 1.373126
1420221599440302283, 3.347094, -13.788208, -8.497022, 4.716991, 6.420349, 1.405084
1420221589987041672, -7.060501, -12.538434, -19.369091, -2.684466, -2.570483, 2.619485
1420221602760688627, 12.828133, -7.417237, -19.612701, 1.912150, -0.520914, -0.247141
1420221591802785677, -4.836287, -7.953538, -15.057135, 0.999218, -4.492220, 2.679140
1420221589196919459, -0.804452, 0.500388, 5.123591, -4.510330, 0.351537, -0.589091
1420221603350739567, -0.708684, 5.056554, 8.295909, 0.149137, -0.115049, -0.155529
1420221597259818417, 0.885855, -2.279280, -18.104954, 3.234143, 1.918541, 2.281796
1420221591567668999, -4.529830, 0.797269, 2.001553, 0.862864, -2.495914, -1.826928
1420221589461919459, -0.033519, -12.583924, -9.114726, -2.588593, -0.830906, -0.768056
1420221594829309433, -10.371682, -8.803479, 2.394202, 3.246926, 7.429154, -3.048787
1420221598050037515, 5.161899, 9.380483, -17.046717, -2.083657, -3.565440, 0.421845
